timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-02-23 12:47:43,6827.76,6916.96,6880.2,6827.9,BEARISH,94.0,DOWNTREND,STRAT_CREDIT_CALL,C6830S|C6855B,-7.17,YES,NO,Strategy built with strikes
2026-02-23 12:54:31,6837.04,6916.96,6880.2,6836.37,BEARISH,94.0,DOWNTREND,STRAT_CREDIT_CALL,C6830S|C6855B,-10.25,YES,NO,Strategy built with strikes
