timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-02-20 10:00:53,6868.72,6869.98,6836.33,6870.17,BULLISH,97.2,SIDEWAYS,STRAT_CREDIT_PUT,P6870S|P6845B,-7.5,YES,NO,Strategy built with strikes
