timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-02-24 13:54:37,6893.67,6870.29,6815.43,6894.01,BULLISH,36.4,UPTREND,STRAT_DEBIT_CALL,C6895B|C6920S,5.29,YES,NO,Strategy built with strikes
