timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-02-24 14:22:30,6884.48,6870.29,6815.43,6883.47,BULLISH,67.6,SIDEWAYS,STRAT_CREDIT_PUT,P6885S|P6860B,-4.27,YES,NO,Strategy built with strikes
2026-02-24 14:41:57,6888.93,6870.29,6815.43,6883.47,BULLISH,67.6,SIDEWAYS,STRAT_CREDIT_PUT,P6885S|P6860B,-1.67,YES,NO,Strategy built with strikes
