timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-02-24 13:56:33,6893.62,6870.29,6815.43,6893.57,BULLISH,34.0,UPTREND,STRAT_DEBIT_CALL,C6895B|C6920S,5.39,YES,NO,Strategy built with strikes
