timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-03-10 13:31:42,6838.58,6823.26,6787.8,6839.86,BULLISH,93.6,UPTREND,STRAT_CREDIT_PUT,P6840S|P6815B,-6.12,YES,NO,Strategy built with strikes
