timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-02-25 12:50:24,6939.72,6936.2,6915.15,6939.53,BULLISH,0.0,UPTREND,STRAT_DEBIT_CALL,C6940B|C6965S,4.94,YES,NO,Strategy built with strikes
2026-02-25 14:06:24,6944.85,6936.2,6915.15,6939.53,BULLISH,0.0,UPTREND,STRAT_DEBIT_CALL,C6940B|C6965S,7.39,YES,NO,Strategy built with strikes
