timestamp,spx_price,orb_high,orb_low,breakout,direction,ivp,trend,strategy,legs,entry_spread,signal_ok,executed,reason
2026-03-09 14:00:06,6700.52,6693.98,6652.56,6700.04,BULLISH,95.6,SIDEWAYS,STRAT_CREDIT_PUT,P6700S|P6675B,-5.77,YES,NO,Strategy built with strikes
